# Protein abundances computed from file 'C:\Users\timot\AppData\Local\Temp\knime_KNIME_project78896\fs-IDMer_0-71-78924\000\000\IDMerger_0\20170419_GM_Cyano_1000_R1_BC1_01_2485.idXML'
# Parameters (relevant only): top=0, average=sum
# Files/samples associated with abundance values below: 1: 'MS-GF+_2019-01-08T17:24:51', 2: 'MS-GF+_2019-01-08T18:06:27', 3: 'MS-GF+_2019-01-08T18:54:28', 4: 'MS-GF+_2019-01-08T19:44:17', 5: 'MS-GF+_2019-01-08T20:30:51', 6: 'MS-GF+_2019-01-08T22:00:34', 7: 'MS-GF+_2019-01-08T23:24:36', 8: 'MS-GF+_2019-01-09T00:51:20', 9: 'MS-GF+_2019-01-09T02:19:48', 10: 'MS-GF+_2019-01-09T03:36:51'
"protein"	"n_proteins"	"protein_score"	"n_peptides"	"abundance_1"	"abundance_2"	"abundance_3"	"abundance_4"	"abundance_5"	"abundance_6"	"abundance_7"	"abundance_8"	"abundance_9"	"abundance_10"
"slr0733"	1	0	80	38	36	28	40	27	33	49	31	33	27
"slr0734"	1	0	33	12	12	7	12	15	18	15	14	15	10
"slr0737"	1	0	32	39	31	34	41	46	51	60	57	58	59
"slr0738"	1	0	84	49	39	46	45	53	67	73	66	57	64
"slr0739"	1	0	19	12	15	14	12	15	16	18	15	12	10
"slr0740"	1	0	15	11	6	12	6	5	14	11	10	14	10
"slr0741"	1	0	67	41	38	36	36	36	62	59	63	58	70
"slr0742"	1	0	12	11	7	8	8	9	15	11	12	16	13
"slr0743"	1	0	104	61	50	78	68	44	65	67	68	67	57
"slr0744"	1	0	234	158	154	164	169	165	193	202	219	224	166
"slr0746"	1	0	44	24	27	25	26	23	22	20	25	24	23
"slr0747"	1	0	56	40	32	23	31	17	24	29	19	24	30
"slr0748"	1	0	46	27	4	21	20	22	20	18	25	21	13
"slr0749"	1	0	35	16	11	10	14	19	11	21	14	22	16
"slr0750"	1	0	67	48	36	44	51	55	45	64	54	55	55
"slr0751"	1	0	25	10	8	7	6	5	6	8	13	15	21
"slr0752"	1	0	72	33	57	28	34	55	83	78	81	63	70
"slr0753"	1	0	11	2	3	8	3	4	4	3	1	3	1
"slr0755"	1	0	52	38	41	36	33	23	38	35	34	43	32
"slr0756"	1	0	38	23	14	24	20	22	29	18	23	18	21
"slr0757"	1	0	36	10	17	11	11	14	10	19	17	11	23
"slr0758"	1	0	126	79	95	80	88	93	79	83	70	82	74
"slr0765"	1	0	86	62	66	77	59	70	76	68	78	75	76
"slr0769"	1	0	29	39	32	30	28	27	31	31	22	38	36
"slr0770"	1	0	16	6	4	5	4	7	10	7	9	8	8
"slr0771"	1	0	10	0	4	3	0	2	5	5	2	2	5
"slr0772"	1	0	80	20	25	33	28	23	44	46	43	53	41
"slr0773"	1	0	24	7	9	7	12	10	17	27	20	28	18
"slr0774"	1	0	49	36	14	23	29	25	31	27	25	47	38
"slr0775"	1	0	19	8	6	10	5	4	5	7	9	6	11
"slr0776"	1	0	45	46	39	60	56	32	23	32	42	43	35
"slr0779"	1	0	22	19	19	19	18	28	12	10	10	18	12
"slr0780"	1	0	76	117	119	78	100	90	105	89	98	93	91
"slr0782"	1	0	58	60	41	62	63	49	77	76	68	59	66
"slr0783"	1	0	23	23	16	18	21	19	30	29	31	20	22
"slr0784"	1	0	16	8	4	5	8	10	9	16	9	9	11
"slr0786"	1	0	25	53	49	37	46	34	13	29	28	36	25
"slr0787"	1	0	57	29	33	23	31	33	23	37	23	32	31
"slr0788"	1	0	64	19	35	35	34	34	40	49	43	42	48
"slr0789"	1	0	18	29	30	17	21	27	13	15	19	27	16
"slr0790"	1	0	19	6	5	10	7	6	12	3	6	12	7
"slr0793"	1	0	8	2	3	1	2	3	2	4	3	3	3
"slr0794"	1	0	115	45	60	49	60	52	55	65	79	77	59
"slr0795"	1	0	43	28	17	21	24	30	27	18	18	20	25
"slr0796"	1	0	17	15	12	18	13	6	9	12	12	17	11
"slr0797"	1	0	42	23	17	16	19	15	10	18	17	21	26
"slr0798"	1	0	71	39	36	36	35	51	98	71	76	73	69
"slr0799"	1	0	7	5	1	1	1	0	7	5	5	3	8
"slr0800"	1	0	17	5	7	8	5	3	9	9	12	16	12
"slr0801"	1	0	64	45	32	59	68	43	44	51	44	33	42
"slr0804"	1	0	44	57	46	57	52	47	27	28	33	35	45
"slr0806"	1	0	46	30	18	22	27	24	25	24	40	24	33
"slr0807"	1	0	26	13	27	13	7	23	26	14	22	35	27
"slr0808"	1	0	35	16	27	26	28	20	22	25	24	23	20
"slr0809"	1	0	65	40	37	46	44	42	61	44	63	59	55
"slr0810"	1	0	13	5	3	2	5	5	7	6	6	4	10
"slr0812"	1	0	21	9	11	12	8	10	28	17	25	24	12
"slr0813"	1	0	29	11	6	10	10	3	11	6	10	8	15
"slr0815"	1	0	24	41	32	33	31	33	47	56	51	64	40
"slr0816"	1	0	32	7	13	10	5	16	21	22	23	16	14
"slr0817"	1	0	62	43	40	38	34	60	38	37	31	30	33
"slr0818"	1	0	60	37	29	42	33	28	54	50	44	45	67
"slr0819"	1	0	34	12	22	18	16	8	7	13	8	8	9
"slr0820"	1	0	69	70	46	52	70	73	40	45	40	64	45
"slr0821"	1	0	13	33	25	26	32	11	18	21	26	24	33
"slr0822"	1	0	100	68	60	70	59	60	52	59	53	52	46
"slr0823"	1	0	40	34	40	27	29	35	48	45	56	51	34
"slr0825"	1	0	68	46	38	39	56	40	50	39	51	37	43
"slr0827"	1	0	44	21	22	17	15	33	18	18	38	24	17
"slr0829"	1	0	170	56	59	70	55	62	75	82	63	84	75
"slr0833"	1	0	174	82	84	79	100	75	70	84	89	69	88
"slr0835"	1	0	48	20	20	16	25	9	37	24	30	26	25
"slr0836"	1	0	38	36	26	25	29	26	12	17	14	24	11
"slr0838"	1	0	18	14	10	16	14	9	16	19	17	11	20
"slr0839"	1	0	38	48	51	51	57	59	48	43	54	45	48
"slr0841"	1	0	20	25	26	22	23	34	33	29	37	36	44
"slr0842"	1	0	58	50	32	49	48	27	37	35	29	39	37
"slr0844"	1	0	34	49	34	39	33	54	47	45	52	33	49
"slr0845"	1	0	31	10	6	18	12	9	29	22	15	16	20
"slr0846"	1	0	28	27	27	31	23	16	16	18	17	20	20
"slr0847"	1	0	12	1	2	4	3	3	7	7	3	4	8
"slr0848"	1	0	53	86	67	68	82	91	63	72	78	71	66
"slr0851"	1	0	52	57	54	51	49	51	33	27	30	33	41
"slr0852"	1	0	37	28	21	21	18	14	12	17	15	7	8
"slr0853"	1	0	16	10	8	14	7	12	13	17	18	12	15
"slr0854"	1	0	72	48	34	31	46	34	50	44	40	39	44
"slr0856"	1	0	9	3	0	4	6	2	0	3	4	2	1
"slr0861"	1	0	47	24	17	12	4	14	21	35	33	33	27
"slr0862"	1	0	81	38	26	30	42	27	50	48	32	29	36
"slr0863"	1	0	70	41	42	35	45	24	38	54	45	43	55
"slr0864"	1	0	134	57	61	70	67	44	70	69	70	68	66
"slr0865"	1	0	25	17	13	15	22	8	25	20	24	17	12
"slr0867"	1	0	21	6	7	4	7	6	6	10	6	9	12
"slr0868"	1	0	22	7	9	6	8	11	11	8	6	5	4
"slr0869"	1	0	181	127	95	109	124	117	125	109	110	110	102
"slr0870"	1	0	24	4	8	9	5	5	6	6	5	6	3
"slr0871"	1	0	18	1	6	3	6	12	6	8	9	11	8
"slr0872"	1	0	81	39	36	38	41	31	36	43	43	42	35
"slr0875"	1	0	17	5	2	7	9	5	11	10	5	7	10
"slr0876"	1	0	78	77	37	47	77	63	68	66	62	70	83
"slr0877"	1	0	62	45	37	52	35	38	87	92	78	85	75
"slr0878"	1	0	12	12	7	7	6	16	7	11	5	1	4
"slr0879"	1	0	12	11	17	10	8	10	21	26	21	31	27
"slr0880"	1	0	68	22	24	31	32	26	25	20	29	28	27
"slr0881"	1	0	57	15	20	22	17	17	18	20	18	21	13
"slr0882"	1	0	77	72	62	67	71	56	56	49	50	47	49
"slr0883"	1	0	81	76	44	61	57	44	54	55	51	64	49
"slr0884"	1	0	55	38	18	36	42	59	73	71	67	58	46
"slr0885"	1	0	37	17	21	17	11	23	12	15	15	22	17
"slr0886"	1	0	22	2	10	4	6	8	31	17	24	16	17
"slr0887"	1	0	29	9	14	11	14	18	20	23	23	16	26
"slr0888"	1	0	8	7	6	6	6	8	1	0	1	1	1
"slr0889"	1	0	55	46	19	27	41	25	24	25	28	39	22
"slr0890"	1	0	13	3	6	7	3	10	4	3	2	3	2
"slr0891"	1	0	46	41	33	29	26	31	32	26	34	30	36
"slr0895"	1	0	8	4	3	3	3	2	3	4	3	2	2
"slr0896"	1	0	20	29	25	30	26	23	28	21	23	25	27
"slr0897"	1	0	62	57	45	68	55	41	35	44	49	38	30
"slr0898"	1	0	110	65	55	74	69	52	84	70	68	85	68
"slr0899"	1	0	39	17	20	22	22	18	19	23	27	27	23
"slr0900"	1	0	58	28	21	22	21	24	45	44	44	36	31
"slr0901"	1	0	93	61	51	71	59	72	72	47	63	73	52
"slr0902"	1	0	42	22	31	20	21	21	42	44	33	41	46
"slr0903"	1	0	20	19	13	24	12	12	12	8	16	15	24
"slr0904"	1	0	108	57	78	79	61	63	65	77	68	74	73
"slr0905"	1	0	121	62	65	81	76	69	100	87	78	99	64
"slr0906"	1	0	54	44	52	51	53	39	115	99	119	97	88
"slr0907"	1	0	147	123	103	119	93	84	112	126	133	105	114
"slr0909"	1	0	85	38	65	46	51	48	65	68	57	56	54
"slr0912"	1	0	23	21	16	19	26	19	23	23	22	22	16
"slr0913"	1	0	46	39	40	40	42	51	39	36	28	32	36
"slr0914"	1	0	48	21	39	26	23	23	32	29	36	29	34
"slr0915"	1	0	33	7	15	22	14	16	20	9	12	14	15
"slr0917"	1	0	55	31	38	26	13	30	26	28	30	26	36
"slr0918"	1	0	25	10	13	7	8	10	10	7	8	14	8
"slr0919"	1	0	26	9	8	12	17	10	6	9	11	20	11
"slr0920"	1	0	26	14	20	14	22	16	26	24	25	18	25
"slr0921"	1	0	14	27	17	20	9	8	6	5	3	8	10
"slr0922"	1	0	43	32	36	41	36	21	37	24	29	24	28
"slr0923"	1	0	16	17	19	23	16	16	41	36	41	55	56
"slr0924"	1	0	11	14	11	12	12	7	45	65	81	94	60
"slr0925"	1	0	34	41	62	37	36	58	49	41	58	51	38
"slr0926"	1	0	7	12	11	8	4	7	4	6	6	2	2
"slr0929"	1	0	40	21	24	11	17	26	32	24	19	24	26
"slr0930"	1	0	52	19	16	20	16	24	25	23	31	25	21
"slr0935"	1	0	9	7	3	5	7	5	6	6	4	1	7
"slr0936"	1	0	33	15	9	7	9	10	10	14	12	12	15
"slr0937"	1	0	31	17	18	15	15	26	15	22	26	18	22
"slr0938"	1	0	52	23	26	31	19	31	35	27	25	29	19
"slr0940"	1	0	75	38	39	38	43	43	58	46	51	47	56
"slr0941"	1	0	23	17	11	13	20	11	11	8	11	16	21
"slr0942"	1	0	20	30	21	29	34	31	18	19	20	29	32
"slr0943"	1	0	42	27	38	36	31	33	55	55	43	46	39
"slr0944"	1	0	18	16	11	17	17	17	8	2	6	6	5
"slr0945"	1	0	65	50	46	44	44	71	62	68	50	68	57
"slr0946"	1	0	37	31	39	32	28	28	28	35	31	26	37
"slr0947"	1	0	53	38	44	41	62	45	49	46	53	52	43
"slr0948"	1	0	24	18	15	21	10	15	17	12	13	16	20
"slr0949"	1	0	18	12	10	4	5	10	14	16	15	13	12
"slr0950"	1	0	42	16	16	16	20	22	20	15	15	17	22
"slr0951"	1	0	29	31	31	34	23	36	18	25	11	24	19
"slr0952"	1	0	53	21	44	29	22	28	21	28	22	32	25
"slr0953"	1	0	19	5	9	7	9	6	9	8	9	4	7
"slr0954"	1	0	22	30	15	29	21	20	14	14	17	17	13
"slr0955"	1	0	120	74	74	62	62	74	54	63	72	60	64
"slr0957"	1	0	20	5	15	8	11	14	13	14	20	14	15
"slr0958"	1	0	73	75	40	65	77	48	48	58	50	49	62
"slr0959"	1	0	27	7	6	9	10	4	7	11	10	15	8
"slr0960"	1	0	33	27	23	28	22	26	36	36	34	26	30
"slr0962"	1	0	59	16	25	26	26	30	33	30	31	25	39
"slr0963"	1	0	185	191	126	141	172	147	155	166	161	154	159
"slr0964"	1	0	15	4	5	3	8	1	6	5	5	4	4
"slr0965"	1	0	41	43	29	30	38	35	40	38	32	41	40
"slr0966"	1	0	30	17	13	15	22	18	28	28	33	25	29
"slr0967"	1	0	5	4	1	2	1	3	4	6	2	3	1
"slr0969"	1	0	53	46	45	49	41	26	18	25	22	24	33
"slr0971"	1	0	49	27	25	17	25	28	26	26	29	30	29
"slr0974"	1	0	116	144	112	136	155	107	148	131	130	172	141
"slr0975"	1	0	28	19	8	11	14	8	10	14	19	11	14
"slr0976"	1	0	34	13	17	11	14	15	9	21	13	13	10
"slr0977"	1	0	22	14	10	26	21	14	11	10	4	8	12
"slr0978"	1	0	97	79	62	80	66	64	63	60	68	66	60
"slr0980"	1	0	49	55	54	51	46	65	47	33	50	36	42
"slr0981"	1	0	24	7	6	14	9	5	8	10	7	5	5
"slr0982"	1	0	128	166	143	161	144	158	125	120	133	132	123
"slr0983"	1	0	32	28	24	30	17	32	33	25	32	31	30
"slr0984"	1	0	55	47	60	48	74	61	32	29	31	47	27
"slr0985"	1	0	25	29	23	32	33	19	30	27	22	24	24
"slr0989"	1	0	56	23	27	27	21	26	22	36	24	25	22
"slr0990"	1	0	38	17	17	19	11	14	22	24	28	29	32
"slr0992"	1	0	8	2	2	2	4	0	5	6	2	4	3
"slr0993"	1	0	49	57	47	47	58	73	23	36	34	43	37
"slr0994"	1	0	36	18	13	14	17	18	20	17	19	11	24
"slr1019"	1	0	16	19	11	6	15	11	8	14	10	13	19
"slr1020"	1	0	55	39	45	36	34	52	53	66	67	50	58
"slr1022"	1	0	50	35	27	32	32	24	58	48	59	57	64
"slr1023"	1	0	10	8	4	3	3	8	8	10	4	5	1
"slr1024"	1	0	37	11	13	13	15	14	15	10	18	10	15
"slr1025"	1	0	4	0	0	1	1	0	1	1	1	0	0
"slr1028"	1	0	73	47	35	43	32	45	37	32	27	35	33
"slr1030"	1	0	79	59	42	41	49	46	37	35	43	45	39
"slr1031"	1	0	59	39	42	38	31	26	59	48	52	51	43
"slr1032"	1	0	38	17	30	13	19	21	28	24	21	29	30
"slr1033"	1	0	73	46	40	59	70	38	34	44	47	52	44
"slr1034"	1	0	41	31	26	37	26	41	40	36	34	40	30
"slr1035"	1	0	32	21	13	19	18	16	18	14	11	9	10
"slr1037"	1	0	10	1	1	1	2	2	1	2	5	6	5
"slr1039"	1	0	25	9	9	11	15	9	19	10	12	8	12
"slr1041"	1	0	50	23	12	18	16	19	15	23	12	15	14
"slr1042"	1	0	39	32	32	37	44	41	62	62	58	66	49
"slr1043"	1	0	17	12	26	6	16	14	19	21	27	24	20
"slr1044"	1	0	72	47	39	48	44	50	41	55	38	32	32
"slr1045"	1	0	15	8	8	9	7	3	4	6	7	7	6
"slr1046"	1	0	25	24	26	18	26	28	11	19	11	10	11
"slr1047"	1	0	68	45	20	45	54	31	41	40	40	45	57
"slr1048"	1	0	202	118	66	99	105	102	93	99	91	103	111
"slr1050"	1	0	24	39	38	31	41	46	21	25	23	22	18
"slr1051"	1	0	21	11	8	7	11	3	15	11	11	14	16
"slr1052"	1	0	53	26	28	35	23	28	27	32	30	30	24
"slr1053"	1	0	39	9	13	11	8	15	13	21	16	16	16
"slr1055"	1	0	217	162	164	168	172	182	240	231	264	263	277
"slr1056"	1	0	164	66	63	73	90	77	62	63	57	65	70
"slr1062"	1	0	33	13	18	18	16	21	30	27	15	16	29
"slr1063"	1	0	150	89	78	79	99	74	95	107	93	93	99
"slr1064"	1	0	69	53	36	57	65	32	43	42	49	54	40
"slr1065"	1	0	68	37	35	44	41	44	38	33	40	28	42
"slr1066"	1	0	85	66	46	59	49	48	76	77	60	73	59
"slr1067"	1	0	41	38	34	39	21	30	29	24	17	33	21
"slr1068"	1	0	47	43	57	31	42	41	65	48	41	50	35
"slr1069"	1	0	25	21	22	26	15	11	17	23	15	16	21
"slr1070"	1	0	76	57	44	41	39	33	51	42	54	57	42
"slr1071"	1	0	44	30	22	43	35	35	47	44	40	41	39
"slr1072"	1	0	40	27	15	19	23	31	15	18	17	13	18
"slr1073"	1	0	34	10	12	20	8	12	28	25	27	18	12
"slr1074"	1	0	36	13	14	17	13	19	24	25	22	25	20
"slr1076"	1	0	44	28	33	27	21	26	29	22	20	27	31
"slr1077"	1	0	40	16	16	16	16	12	16	14	6	8	14
"slr1078"	1	0	8	1	3	0	2	2	4	3	3	1	5
"slr1079"	1	0	128	96	96	103	99	69	98	85	79	93	99
"slr1081"	1	0	26	12	14	15	16	12	10	8	17	16	8
"slr1082"	1	0	62	72	48	60	57	56	53	50	39	52	54
"slr1083"	1	0	18	5	8	7	3	11	6	5	4	8	2
"slr1084"	1	0	22	8	14	6	8	11	19	18	23	11	20
"slr1085"	1	0	72	44	34	37	35	32	32	32	29	28	31
"slr1087"	1	0	34	13	16	16	12	11	23	22	26	16	18
"slr1090"	1	0	50	22	26	22	23	26	41	46	46	33	47
"slr1093"	1	0	14	12	12	6	13	13	10	6	4	6	4
"slr1094"	1	0	43	10	13	14	9	9	18	17	16	22	16
"slr1095"	1	0	37	12	21	14	11	13	22	17	13	14	21
"slr1096"	1	0	70	20	25	17	20	14	54	40	47	45	44
"slr1097"	1	0	28	19	18	19	15	16	44	37	29	32	38
"slr1098"	1	0	36	41	45	46	43	47	32	22	37	27	25
"slr1099"	1	0	22	8	13	9	6	11	12	10	12	14	17
"slr1100"	1	0	70	57	41	42	51	56	83	87	91	78	83
"slr1101"	1	0	8	3	4	3	2	3	10	6	2	4	6
"slr1102"	1	0	140	108	92	114	130	78	94	104	113	108	110
"slr1103"	1	0	95	53	51	40	36	46	54	68	80	57	53
"slr1104"	1	0	94	52	38	50	56	35	53	52	54	60	35
"slr1105"	1	0	92	83	63	61	55	96	174	161	180	204	161
"slr1106"	1	0	44	13	20	14	14	23	21	26	24	24	33
"slr1107"	1	0	56	48	24	24	39	25	25	14	25	22	24
"slr1109"	1	0	27	12	5	4	7	14	16	10	16	21	16
"slr1110"	1	0	14	9	11	8	7	10	17	13	17	18	19
"slr1113"	1	0	54	28	18	33	31	31	25	14	26	28	20
"slr1114"	1	0	37	47	43	41	48	35	31	25	34	33	16
"slr1115"	1	0	43	26	17	21	19	24	19	24	21	12	16
"slr1116"	1	0	32	16	23	20	14	20	51	35	42	39	26
"slr1117"	1	0	58	91	87	95	78	91	73	75	74	69	71
"slr1118"	1	0	34	13	18	18	21	25	40	36	40	40	36
"slr1119"	1	0	38	21	25	24	16	19	16	25	20	39	30
"slr1120"	1	0	20	29	34	37	32	41	36	29	23	35	38
"slr1122"	1	0	60	27	32	21	21	23	28	26	25	24	22
"slr1123"	1	0	34	21	16	20	15	21	23	18	16	20	18
"slr1124"	1	0	59	37	42	49	43	37	57	47	47	49	48
"slr1125"	1	0	32	15	12	9	15	14	13	20	17	19	10
"slr1127"	1	0	18	25	35	19	29	30	23	20	11	13	20
"slr1128"	1	0	94	41	51	54	50	59	80	85	86	76	58
"slr1129"	1	0	194	162	138	167	161	136	149	147	136	142	136
"slr1130"	1	0	37	29	23	25	27	22	24	12	11	17	12
"slr1133"	1	0	70	45	36	38	47	47	44	43	41	34	34
"slr1134"	1	0	28	23	14	11	10	12	9	18	9	11	18
"slr1135"	1	0	202	157	112	99	105	124	128	141	136	134	136
"slr1136"	1	0	8	7	2	3	4	2	3	4	6	9	3
"slr1137"	1	0	22	28	17	21	41	26	33	31	27	31	31
"slr1138"	1	0	16	34	42	44	40	45	16	25	18	12	16
"slr1139"	1	0	14	10	10	6	6	8	10	13	13	9	15
"slr1140"	1	0	52	45	44	40	36	43	85	83	94	84	92
"slr1142"	1	0	28	15	6	16	17	16	9	7	18	18	19
"slr1143"	1	0	59	56	50	74	71	54	35	55	61	46	43
"slr1145"	1	0	20	16	10	18	13	6	8	9	13	13	15
"slr1147"	1	0	47	29	37	34	27	43	32	24	21	22	22
"slr1148"	1	0	26	13	21	14	9	17	9	12	12	16	10
"slr1149"	1	0	95	54	43	53	52	45	54	52	67	55	57
"slr1150"	1	0	13	13	18	26	26	23	21	32	18	24	19
"slr1152"	1	0	61	41	30	37	41	36	20	29	25	30	35
"slr1159"	1	0	42	18	11	7	19	17	29	40	42	37	38
"slr1160"	1	0	13	17	24	18	21	17	26	30	22	25	20
"slr1161"	1	0	62	31	37	27	34	44	82	70	77	57	47
"slr1162"	1	0	41	47	40	36	52	49	46	52	58	49	40
"slr1163"	1	0	21	4	3	7	5	6	16	17	21	18	7
"slr1164"	1	0	134	81	54	58	78	64	92	85	78	102	95
"slr1165"	1	0	88	75	73	71	70	88	128	136	117	125	113
"slr1166"	1	0	38	28	22	26	23	13	26	24	24	23	20
"slr1167"	1	0	35	13	10	10	7	11	10	12	14	6	14
"slr1168"	1	0	15	9	6	6	9	16	11	9	2	10	16
"slr1169"	1	0	20	5	2	4	3	5	12	10	14	15	9
"slr1171"	1	0	22	11	12	15	11	15	19	24	26	23	29
"slr1173"	1	0	81	64	58	50	55	75	135	135	133	130	106
"slr1174"	1	0	18	34	25	23	19	23	13	12	10	9	14
"slr1176"	1	0	109	82	94	88	94	78	127	99	105	111	104
"slr1177"	1	0	21	6	12	9	5	17	10	12	14	11	20
"slr1178"	1	0	8	19	22	17	15	19	2	4	7	9	4
"slr1179"	1	0	41	27	21	20	25	25	29	24	21	32	30
"slr1181"	1	0	6	10	1	6	6	10	4	16	11	6	13
"slr1182"	1	0	21	14	14	14	15	22	40	31	21	39	35
"slr1183"	1	0	13	4	8	6	13	11	7	10	9	14	9
"slr1184"	1	0	13	8	6	6	10	8	3	2	6	2	5
"slr1185"	1	0	14	14	13	10	13	17	12	9	16	11	15
"slr1186"	1	0	19	13	7	9	13	12	10	8	8	13	10
"slr1187"	1	0	10	18	22	16	17	18	10	8	6	7	12
"slr1188"	1	0	73	39	35	34	21	30	27	31	32	28	31
"slr1189"	1	0	34	25	12	13	19	15	16	20	28	19	17
"slr1192"	1	0	16	8	11	7	3	4	8	9	9	13	8
"slr1194"	1	0	33	20	20	14	17	11	29	13	18	13	19
"slr1195"	1	0	8	15	12	17	14	17	13	15	13	13	8
"slr1196"	1	0	52	50	57	40	39	36	44	59	63	64	65
"slr1197"	1	0	43	10	29	21	15	19	22	28	18	26	14
"slr1198"	1	0	26	20	30	25	27	29	35	35	35	31	29
"slr1199"	1	0	61	31	31	33	35	35	27	23	27	26	24
"slr1200"	1	0	14	3	2	8	3	3	9	5	4	7	3
"slr1201"	1	0	26	14	17	16	15	11	12	7	12	10	10
"slr1202"	1	0	19	34	20	36	29	26	19	13	20	17	18
"slr1203"	1	0	37	22	29	14	21	28	24	18	18	22	17
"slr1204"	1	0	45	35	45	41	36	29	57	54	52	61	52
"slr1205"	1	0	13	5	2	6	4	4	8	16	10	12	10
"slr1206"	1	0	34	14	14	14	11	11	26	29	21	23	28
"slr1207"	1	0	77	65	40	50	50	41	51	58	46	64	43
"slr1208"	1	0	94	60	49	55	74	50	58	79	64	68	68
"slr1209"	1	0	9	4	2	3	4	4	10	3	8	7	7
"slr1210"	1	0	32	14	14	16	12	11	14	16	7	13	13
"slr1211"	1	0	117	48	37	40	52	36	52	73	62	55	50
"slr1212"	1	0	132	70	58	66	85	60	60	58	56	64	57
"slr1213"	1	0	36	17	13	15	13	16	17	24	25	33	31
"slr1214"	1	0	46	20	21	25	26	16	22	17	13	19	22
"slr1215"	1	0	8	3	1	1	3	1	3	1	1	0	2
"slr1216"	1	0	48	33	18	26	25	30	33	21	25	34	32
"slr1218"	1	0	35	9	5	8	9	9	11	17	20	13	9
"slr1219"	1	0	23	17	19	16	16	7	8	10	13	12	9
"slr1220"	1	0	41	42	32	34	31	30	53	52	54	44	42
"slr1222"	1	0	51	29	26	27	32	27	36	28	29	32	25
"slr1223"	1	0	43	31	23	21	28	31	35	38	34	24	27
"slr1224"	1	0	64	34	20	28	31	36	41	46	38	46	46
"slr1225"	1	0	52	36	27	34	28	38	31	38	42	54	40
"slr1226"	1	0	52	34	31	27	43	31	54	62	65	54	56
"slr1227"	1	0	60	41	25	43	30	37	32	27	37	44	33
"slr1228"	1	0	115	70	51	57	59	94	83	91	85	92	93
"slr1229"	1	0	30	10	8	14	6	10	13	19	15	14	13
"slr1230"	1	0	46	14	16	15	17	18	35	23	13	20	13
"slr1232"	1	0	25	13	10	18	14	13	10	10	15	13	10
"slr1233"	1	0	132	128	111	128	122	149	151	138	149	135	137
"slr1234"	1	0	10	8	10	9	12	11	13	10	16	16	16
"slr1235"	1	0	25	9	12	9	12	13	10	18	12	10	9
"slr1236"	1	0	27	21	13	16	17	7	20	18	27	17	16
"slr1237"	1	0	55	31	39	40	30	37	47	41	51	50	36
"slr1238"	1	0	38	23	18	19	13	27	58	57	52	50	47
"slr1239"	1	0	69	34	59	54	49	60	56	64	62	67	59
"slr1240"	1	0	79	49	26	51	45	45	42	45	48	50	54
"slr1241"	1	0	18	11	4	6	11	21	4	12	8	9	9
"slr1243"	1	0	299	164	142	151	163	151	154	163	160	153	142
"slr1245"	1	0	70	32	16	39	34	23	39	44	46	49	44
"slr1246"	1	0	21	10	16	9	17	15	21	18	28	19	11
"slr1247"	1	0	54	20	22	22	11	21	23	27	27	29	27
"slr1248"	1	0	11	14	13	16	19	21	5	2	2	1	3
"slr1249"	1	0	5	4	1	1	1	2	1	2	2	1	1
"slr1250"	1	0	41	26	19	18	20	25	20	19	25	26	28
"slr1251"	1	0	21	36	40	37	47	24	29	38	48	62	56
"slr1253"	1	0	15	9	28	26	16	41	22	24	31	21	27
"slr1254"	1	0	74	69	72	81	56	78	80	82	74	92	74
"slr1255"	1	0	81	53	63	80	64	58	72	72	67	79	51
"slr1256"	1	0	23	31	22	24	33	23	39	31	31	32	27
"slr1257"	1	0	27	17	23	18	16	22	17	18	14	18	25
"slr1258"	1	0	28	14	12	17	7	14	31	37	32	38	30
"slr1259"	1	0	40	13	19	16	22	23	35	31	37	49	50
"slr1260"	1	0	24	12	9	13	14	12	8	15	18	14	17
"slr1261"	1	0	14	5	4	5	1	2	2	11	6	8	9
"slr1262"	1	0	8	3	1	0	0	2	1	2	2	3	2
"slr1263"	1	0	53	35	49	48	47	47	37	38	39	49	31
"slr1265"	1	0	169	149	101	123	132	135	135	124	153	160	137
"slr1266"	1	0	5	5	9	1	2	5	13	10	11	11	15
"slr1267"	1	0	30	32	22	31	16	27	19	10	16	16	17
"slr1269"	1	0	48	33	23	25	27	26	29	28	30	36	33
"slr1270"	1	0	88	39	41	42	43	34	52	65	45	55	56
"slr1271"	1	0	53	47	40	41	58	39	44	53	37	48	32
"slr1272"	1	0	36	27	20	33	34	20	48	43	47	37	37
"slr1273"	1	0	18	20	22	21	24	23	21	25	23	22	22
"slr1274"	1	0	35	25	15	22	27	28	35	41	38	30	36
"slr1275"	1	0	17	16	13	11	20	17	15	28	17	21	8
"slr1276"	1	0	25	7	16	10	12	16	20	20	26	21	27
"slr1277"	1	0	60	28	41	39	43	30	51	50	66	82	70
"slr1278"	1	0	66	34	34	25	32	39	30	25	29	32	31
"slr1279"	1	0	3	6	11	17	10	2	3	0	5	5	4
"slr1280"	1	0	41	33	39	37	39	42	78	81	93	50	38
"slr1281"	1	0	26	9	18	14	10	13	33	36	33	22	24
"slr1282"	1	0	93	51	42	35	48	45	38	42	44	41	47
"slr1283"	1	0	41	14	13	17	9	20	20	18	11	19	18
"slr1285"	1	0	70	27	28	35	34	28	35	35	37	56	38
"slr1287"	1	0	22	7	1	5	9	15	20	21	16	22	9
"slr1288"	1	0	6	4	4	6	1	9	5	15	8	13	5
"slr1289"	1	0	99	56	56	73	54	44	65	64	65	77	70
