# Protein abundances computed from file 'C:\Users\timot\AppData\Local\Temp\knime_KNIME_project78896\fs-IDMer_0-71-78920\000\000\IDMerger_0\20170419_GM_Cyano_1000_R1_BC1_01_2485.mzML.idXML'
# Parameters (relevant only): top=0, average=sum
# Files/samples associated with abundance values below: 1: 'Crux_0000-00-00T00:00:00', 2: 'Crux_2019-01-09T17:14:07', 3: 'Crux_2019-01-09T17:14:11', 4: 'Crux_2019-01-09T17:14:16', 5: 'Crux_2019-01-09T17:14:20', 6: 'Crux_2019-01-09T17:14:28', 7: 'Crux_2019-01-09T17:14:35', 8: 'Crux_2019-01-09T17:14:43', 9: 'Crux_2019-01-09T17:14:51', 10: 'Crux_2019-01-09T17:14:58'
"protein"	"n_proteins"	"protein_score"	"n_peptides"	"abundance_1"	"abundance_2"	"abundance_3"	"abundance_4"	"abundance_5"	"abundance_6"	"abundance_7"	"abundance_8"	"abundance_9"	"abundance_10"
"sll1265"	1	0	113	49	33	31	38	31	61	60	61	68	63
"sll1267"	1	0	18	14	4	11	10	13	9	14	15	8	7
"sll1268"	1	0	48	17	25	23	26	25	52	37	42	40	37
"sll1270"	1	0	37	18	9	21	21	17	24	26	30	23	20
"sll1271"	1	0	38	22	15	11	15	10	30	32	19	26	19
"sll1272"	1	0	37	17	26	14	15	22	46	49	52	43	38
"sll1273"	1	0	86	47	29	52	37	27	74	92	80	75	79
"sll1274"	1	0	30	20	12	19	21	12	19	18	15	24	19
"sll1275"	1	0	77	40	29	40	45	33	54	63	62	62	62
"sll1276"	1	0	60	31	41	26	23	38	41	40	51	38	45
"sll1277"	1	0	44	15	26	21	16	20	21	29	21	35	24
"sll1280"	1	0	36	10	10	21	15	16	44	41	41	28	29
"sll1282"	1	0	17	15	24	21	14	22	31	30	23	22	35
"sll1283"	1	0	48	7	14	12	20	15	22	24	23	23	26
"sll1284"	1	0	14	6	7	9	11	9	15	7	15	10	16
"sll1285"	1	0	27	10	13	14	8	9	15	21	22	17	10
"sll1286"	1	0	27	4	4	5	8	12	10	20	16	31	17
"sll1289"	1	0	22	5	10	6	3	8	24	23	22	21	20
"sll1290"	1	0	91	29	29	45	36	39	57	62	62	42	58
"sll1291"	1	0	34	9	8	9	8	5	15	19	20	17	11
"sll1292"	1	0	16	2	5	2	4	2	11	14	12	13	11
"sll1293"	1	0	9	3	1	8	2	6	7	3	7	7	3
"sll1294"	1	0	96	49	44	47	47	44	77	71	80	74	76
"sll1296"	1	0	99	43	32	30	31	38	51	58	59	50	64
"sll1297"	1	0	44	20	23	23	25	12	27	40	34	20	32
"sll1298"	1	0	17	3	7	10	7	10	15	12	21	13	14
"sll1299"	1	0	28	7	12	9	5	8	21	30	21	22	25
"sll1300"	1	0	21	2	1	4	8	6	13	4	8	8	8
"sll1304"	1	0	45	20	26	18	27	30	14	30	28	31	29
"sll1305"	1	0	25	7	6	9	2	16	24	29	26	32	19
"sll1306"	1	0	56	40	42	55	46	31	74	78	83	83	74
"sll1307"	1	0	14	10	3	7	4	5	4	8	5	4	5
"sll1308"	1	0	23	19	11	23	11	9	22	28	26	21	29
"sll1314"	1	0	36	7	16	14	12	13	21	19	30	38	22
"sll1315"	1	0	35	7	17	14	14	15	11	17	11	15	18
"sll1316"	1	0	21	8	3	3	11	13	43	32	38	28	39
"sll1317"	1	0	40	26	21	24	15	16	28	28	34	35	37
"sll1318"	1	0	24	15	12	13	10	15	5	10	13	14	11
"sll1319"	1	0	4	3	3	1	0	2	1	0	2	2	0
"sll1321"	1	0	13	8	4	7	9	4	7	10	13	9	7
"sll1322"	1	0	8	2	2	4	3	1	10	6	5	6	2
"sll1323"	1	0	28	15	13	10	15	16	36	32	24	28	22
"sll1324"	1	0	39	9	9	7	8	17	27	34	39	21	32
"sll1325"	1	0	26	15	12	17	17	14	22	21	23	17	21
"sll1326"	1	0	52	51	41	40	37	45	91	81	91	86	87
"sll1327"	1	0	47	23	12	19	14	17	29	31	31	22	36
"sll1329"	1	0	15	4	1	3	7	3	24	17	15	19	14
"sll1330"	1	0	34	17	22	18	12	13	19	17	19	22	24
"sll1333"	1	0	9	4	2	2	9	9	4	6	3	5	6
"sll1334"	1	0	47	29	21	24	28	17	36	26	29	20	23
"sll1336"	1	0	99	60	43	64	60	32	96	94	88	89	83
"sll1338"	1	0	8	1	0	1	1	0	6	11	5	7	3
"sll1340"	1	0	18	6	1	3	3	1	8	12	9	5	10
"sll1341"	1	0	25	10	7	13	8	20	39	43	38	35	34
"sll1342"	1	0	51	31	39	32	31	32	64	67	71	73	65
"sll1343"	1	0	121	67	73	72	62	85	78	84	75	78	104
"sll1344"	1	0	49	12	17	17	16	22	26	21	22	33	28
"sll1348"	1	0	37	16	23	16	25	12	22	16	19	27	19
"sll1349"	1	0	39	17	15	19	21	12	20	13	13	18	21
"sll1350"	1	0	45	15	16	15	18	15	40	41	38	39	43
"sll1352"	1	0	19	7	10	5	7	8	9	7	9	12	5
"sll1353"	1	0	102	42	26	29	29	28	67	77	71	59	68
"sll1354"	1	0	49	8	9	8	12	13	29	20	34	24	19
"sll1355"	1	0	12	6	4	2	3	3	10	14	19	7	10
"sll1356"	1	0	112	32	33	44	42	37	83	98	81	88	79
"sll1358"	1	0	35	10	7	6	11	7	23	19	33	30	25
"sll1359"	1	0	71	41	34	38	33	30	66	40	60	66	49
"sll1360"	1	0	96	47	24	43	57	30	60	35	50	46	40
"sll1362"	1	0	117	47	39	72	57	49	80	76	79	78	77
"sll1363"	1	0	53	31	42	32	38	35	89	110	117	110	89
"sll1365"	1	0	48	24	33	22	23	36	30	31	34	26	32
"sll1366"	1	0	106	48	30	41	37	41	59	55	47	50	54
"sll1367"	1	0	37	13	21	13	23	12	20	17	25	30	26
"sll1369"	1	0	34	18	20	26	17	21	21	26	22	22	27
"sll1370"	1	0	41	13	24	22	15	18	36	33	41	36	41
"sll1371"	1	0	39	5	12	8	9	19	26	30	30	37	20
"sll1372"	1	0	25	19	16	21	18	15	10	10	20	18	18
"sll1373"	1	0	5	4	5	8	7	0	3	2	4	4	4
"sll1374"	1	0	30	25	13	20	18	10	22	27	32	28	13
"sll1376"	1	0	45	22	6	13	12	17	33	28	24	32	25
"sll1377"	1	0	56	31	23	28	23	26	24	23	24	32	28
"sll1378"	1	0	34	12	23	14	20	22	20	21	28	21	37
"sll1380"	1	0	27	15	17	22	15	15	46	42	51	39	43
"sll1381"	1	0	25	20	21	21	19	21	24	32	37	38	27
"sll1382"	1	0	16	22	19	22	29	20	14	13	10	22	11
"sll1383"	1	0	23	7	10	15	6	10	20	19	11	18	9
"sll1384"	1	0	54	35	38	28	39	35	43	57	39	51	41
"sll1386"	1	0	15	4	8	4	9	6	11	8	14	11	12
"sll1387"	1	0	21	20	7	13	11	13	17	20	15	7	10
"sll1388"	1	0	15	25	18	21	14	29	14	10	11	23	9
"sll1389"	1	0	20	12	2	10	10	13	16	6	10	12	7
"sll1390"	1	0	22	6	5	6	10	1	14	17	10	8	15
"sll1392"	1	0	15	19	26	18	11	12	7	19	19	23	18
"sll1393"	1	0	52	33	22	24	25	25	49	33	43	46	45
"sll1394"	1	0	20	11	10	9	15	14	27	23	26	19	21
"sll1395"	1	0	25	6	9	6	4	6	19	8	14	12	13
"sll1396"	1	0	34	19	14	21	22	19	30	22	29	29	31
"sll1398"	1	0	22	22	28	25	23	21	49	60	65	72	65
"sll1399"	1	0	37	18	8	30	18	23	24	22	24	27	14
"sll1400"	1	0	15	26	7	18	13	13	22	25	34	28	21
"sll1401"	1	0	66	29	32	22	23	33	39	36	47	39	27
"sll1404"	1	0	23	22	13	20	15	17	20	18	19	22	13
"sll1405"	1	0	14	2	3	7	3	2	6	8	6	6	5
"sll1406"	1	0	40	11	11	7	14	12	16	21	26	26	28
"sll1407"	1	0	19	6	8	6	9	6	6	13	11	11	9
"sll1408"	1	0	47	12	8	15	17	10	35	33	32	39	34
"sll1409"	1	0	45	12	16	21	17	15	28	23	16	27	22
"sll1411"	1	0	19	5	7	5	5	7	9	4	12	13	8
"sll1414"	1	0	22	16	10	17	10	13	22	25	12	13	19
"sll1415"	1	0	45	27	29	31	25	28	33	34	33	26	29
"sll1418"	1	0	28	9	10	12	7	13	20	17	19	16	16
"sll1423"	1	0	29	12	4	9	9	3	18	18	20	16	19
"sll1424"	1	0	98	54	51	47	42	41	65	68	72	59	57
"sll1425"	1	0	80	39	25	46	34	41	59	51	47	58	45
"sll1426"	1	0	4	0	1	0	0	1	0	2	1	2	2
"sll1427"	1	0	40	10	16	15	18	10	20	24	27	26	24
"sll1428"	1	0	17	6	6	3	6	9	15	16	15	11	16
"sll1429"	1	0	77	49	41	50	43	24	67	50	62	60	68
"sll1430"	1	0	16	9	6	10	4	7	16	11	13	15	14
"sll1432"	1	0	27	16	17	13	18	17	14	21	14	11	13
"sll1433"	1	0	27	10	10	6	15	11	19	12	22	24	20
"sll1434"	1	0	94	40	30	34	40	43	62	91	84	75	76
"sll1435"	1	0	87	67	63	59	63	55	96	100	84	82	72
"sll1439"	1	0	50	22	14	11	12	18	34	30	36	27	29
"sll1440"	1	0	20	11	8	10	9	10	26	19	22	15	14
"sll1441"	1	0	26	6	6	10	6	1	19	21	17	21	10
"sll1442"	1	0	17	5	4	2	2	1	15	11	5	5	8
"sll1443"	1	0	50	25	18	21	19	9	41	44	31	31	34
"sll1444"	1	0	20	3	4	3	5	4	8	9	8	6	9
"sll1446"	1	0	39	24	24	26	21	22	26	30	43	42	35
"sll1447"	1	0	7	6	10	5	8	8	6	8	4	3	3
"sll1450"	1	0	60	42	35	45	28	21	74	58	86	62	70
"sll1451"	1	0	12	7	3	2	7	2	6	5	8	9	12
"sll1452"	1	0	85	39	40	29	20	35	84	77	59	81	89
"sll1453"	1	0	42	22	20	24	21	9	36	36	44	33	32
"sll1454"	1	0	89	58	42	45	53	38	62	72	66	73	68
"sll1455"	1	0	23	16	22	11	12	16	15	23	20	20	12
"sll1456"	1	0	25	21	14	21	24	11	10	22	22	20	22
"sll1457"	1	0	40	27	33	26	23	31	21	29	29	24	34
"sll1459"	1	0	19	3	8	10	4	7	10	13	9	13	9
"sll1461"	1	0	27	22	16	29	20	29	22	24	23	27	32
"sll1462"	1	0	21	4	7	7	3	9	18	14	16	13	16
"sll1463"	1	0	88	47	25	37	19	20	76	80	103	81	82
"sll1464"	1	0	57	23	22	22	29	22	31	40	48	36	33
"sll1466"	1	0	31	24	12	14	13	8	12	19	18	18	15
"sll1468"	1	0	9	3	2	4	2	1	4	7	4	5	4
"sll1469"	1	0	16	12	13	6	9	6	10	15	6	11	5
"sll1470"	1	0	58	32	23	30	20	38	73	68	62	65	64
"sll1471"	1	0	41	20	34	40	37	35	43	44	42	32	36
"sll1472"	1	0	19	7	5	2	3	5	7	7	4	6	3
"sll1473"	1	0	51	24	19	25	23	17	28	33	36	24	40
"sll1475"	1	0	54	15	16	12	22	14	25	15	27	26	30
"sll1476"	1	0	21	23	19	17	27	15	21	20	20	17	22
"sll1477"	1	0	60	23	25	34	33	28	33	37	40	40	31
"sll1479"	1	0	19	3	10	4	7	4	14	16	14	15	16
"sll1481"	1	0	82	30	44	41	42	33	71	55	60	69	65
"sll1482"	1	0	33	9	10	19	19	8	18	15	15	9	18
"sll1483"	1	0	10	4	0	2	2	2	8	5	2	5	3
"sll1484"	1	0	47	36	18	23	16	25	32	38	38	27	33
"sll1485"	1	0	3	0	0	0	2	0	6	3	1	3	2
"sll1486"	1	0	9	5	3	5	2	4	12	15	18	13	12
"sll1488"	1	0	23	25	19	22	20	16	35	29	17	26	11
"sll1489"	1	0	17	12	18	14	12	11	35	28	25	24	28
"sll1491"	1	0	30	15	14	16	15	15	38	27	23	21	27
"sll1495"	1	0	47	9	7	8	10	15	42	29	22	37	19
"sll1496"	1	0	88	40	31	42	37	24	51	42	60	65	60
"sll1498"	1	0	30	17	16	18	22	9	18	11	9	15	12
"sll1499"	1	0	190	105	76	106	89	76	198	177	186	179	191
"sll1500"	1	0	14	7	0	5	4	3	6	3	6	8	7
"sll1501"	1	0	42	18	20	24	19	17	23	29	26	27	27
"sll1502"	1	0	193	102	113	99	93	105	169	151	141	167	151
"sll1503"	1	0	106	65	41	52	40	36	59	61	75	73	58
"sll1504"	1	0	14	9	5	6	10	8	11	11	12	6	12
"sll1505"	1	0	22	9	8	10	7	8	8	14	15	16	14
"sll1507"	1	0	27	10	7	13	14	13	31	23	19	37	24
"sll1508"	1	0	30	9	7	9	10	7	27	16	10	19	24
"sll1509"	1	0	10	1	0	1	0	1	5	10	4	10	3
"sll1510"	1	0	13	4	0	3	1	0	3	5	3	7	8
"sll1511"	1	0	7	0	3	6	2	4	1	6	4	10	4
"sll1512"	1	0	20	7	5	2	3	4	9	10	6	12	7
"sll1513"	1	0	12	4	3	3	4	4	1	4	2	5	6
"sll1514"	1	0	33	22	21	20	25	26	46	40	48	47	38
"sll1515"	1	0	32	11	9	16	12	13	18	26	18	14	16
"sll1516"	1	0	64	13	13	23	25	20	37	36	38	27	26
"sll1520"	1	0	66	22	32	14	16	17	27	31	18	35	39
"sll1521"	1	0	64	33	33	23	37	26	47	48	40	57	42
"sll1522"	1	0	7	3	0	0	2	0	1	2	1	0	5
"sll1524"	1	0	19	18	21	14	19	17	21	27	25	25	22
"sll1525"	1	0	57	19	26	14	22	29	70	72	73	57	64
"sll1526"	1	0	57	29	24	20	21	20	49	45	45	47	36
"sll1527"	1	0	121	51	46	47	53	38	62	48	67	76	66
"sll1528"	1	0	162	61	60	78	60	46	122	131	128	130	127
"sll1530"	1	0	46	28	18	21	18	14	53	35	49	40	39
"sll1531"	1	0	65	36	23	25	22	24	38	41	41	48	40
"sll1532"	1	0	25	13	6	5	6	3	8	15	26	17	15
"sll1533"	1	0	80	52	37	41	48	46	82	87	92	85	91
"sll1534"	1	0	40	17	16	17	15	18	21	23	16	21	24
"sll1535"	1	0	44	30	20	18	25	18	26	33	41	24	37
"sll1536"	1	0	37	16	14	17	16	12	71	63	57	53	47
"sll1537"	1	0	12	9	3	2	9	4	6	9	7	8	6
"sll1538"	1	0	26	12	9	7	7	13	14	18	16	20	19
"sll1540"	1	0	41	5	7	7	9	8	22	17	14	16	15
"sll1541"	1	0	42	29	21	25	33	25	28	26	23	24	26
"sll1542"	1	0	49	19	8	12	18	8	21	17	28	20	22
"sll1543"	1	0	27	14	9	18	17	13	22	22	24	28	33
"sll1544"	1	0	26	12	15	9	14	6	16	17	12	18	15
"sll1545"	1	0	35	8	12	5	11	8	25	35	30	30	29
"sll1546"	1	0	100	37	20	28	37	28	48	75	70	55	66
"sll1547"	1	0	16	7	6	3	3	6	5	10	4	6	5
"sll1549"	1	0	33	42	29	37	24	24	35	44	43	37	34
"sll1550"	1	0	41	9	12	18	14	10	26	22	25	25	23
"sll1552"	1	0	44	18	14	18	16	20	39	39	27	28	20
"sll1553"	1	0	76	27	31	32	39	33	48	59	65	74	70
"sll1555"	1	0	46	27	19	7	13	7	32	39	43	34	36
"sll1556"	1	0	35	21	8	9	13	15	12	21	19	23	18
"sll1557"	1	0	12	0	1	1	1	1	9	5	8	9	11
"sll1558"	1	0	32	12	8	10	11	4	10	12	19	17	17
"sll1559"	1	0	56	56	74	67	60	50	86	95	78	89	89
"sll1560"	1	0	7	6	5	6	6	6	6	11	4	9	9
"sll1561"	1	0	132	65	54	70	62	62	100	97	104	88	93
"sll1562"	1	0	33	17	12	18	16	5	28	20	25	19	22
"sll1563"	1	0	128	52	51	61	41	55	82	99	77	83	76
"sll1564"	1	0	54	10	20	24	21	17	31	29	15	39	25
"sll1566"	1	0	72	63	50	63	52	92	97	125	119	107	109
"sll1568"	1	0	29	11	5	10	15	12	30	22	22	22	16
"sll1570"	1	0	9	6	2	0	5	1	11	14	10	11	9
"sll1571"	1	0	14	7	4	7	6	5	9	10	11	15	9
"sll1572"	1	0	67	28	22	30	17	20	48	48	45	58	47
"sll1573"	1	0	26	9	5	4	4	10	21	22	26	23	11
"sll1574"	1	0	24	25	23	27	25	15	33	27	19	20	22
"sll1575"	1	0	61	15	14	15	20	13	45	38	36	41	33
"sll1577"	1	0	31	401	465	474	389	397	560	610	558	610	568
"sll1578"	1	0	24	47	75	73	86	67	258	260	273	240	219
"sll1579"	1	0	57	40	47	65	53	63	87	104	90	95	100
"sll1580"	1	0	46	36	52	52	51	52	85	84	87	89	95
"sll1581"	1	0	34	13	8	13	16	6	21	22	20	19	12
"sll1582"	1	0	159	53	44	45	51	55	84	83	106	86	79
"sll1583"	1	0	73	26	29	33	34	31	67	50	66	51	55
"sll1584"	1	0	18	9	7	1	7	6	7	9	3	17	8
"sll1586"	1	0	106	39	37	33	28	27	52	55	75	44	62
"sll1590"	1	0	32	11	12	14	8	7	16	23	19	28	21
"sll1592"	1	0	14	4	8	9	5	2	9	7	8	9	11
"sll1594"	1	0	46	18	17	14	17	17	21	33	29	22	25
"sll1595"	1	0	75	41	30	33	35	30	37	40	43	39	46
"sll1596"	1	0	14	3	4	3	5	1	4	2	5	6	11
"sll1598"	1	0	28	4	5	8	10	11	29	17	17	23	17
"sll1599"	1	0	47	24	13	19	16	26	30	26	38	31	20
"sll1600"	1	0	13	4	1	2	3	1	7	6	4	13	6
"sll1601"	1	0	26	8	12	11	9	8	24	21	22	19	18
"sll1605"	1	0	18	7	9	8	10	7	13	12	11	11	9
"sll1606"	1	0	31	15	6	14	12	5	12	23	20	22	10
"sll1608"	1	0	78	42	50	29	35	30	45	45	39	41	46
"sll1609"	1	0	26	13	9	6	8	6	12	14	11	20	18
"sll1611"	1	0	25	12	9	12	12	5	22	21	16	16	16
"sll1612"	1	0	33	9	17	18	14	14	17	16	20	20	18
"sll1613"	1	0	18	6	7	7	7	4	16	9	21	12	18
"sll1614"	1	0	85	23	32	38	38	37	86	70	82	64	67
"sll1615"	1	0	42	6	6	4	9	14	15	14	17	9	23
"sll1618"	1	0	10	2	5	4	1	3	3	4	1	4	2
"sll1620"	1	0	9	3	3	3	2	2	3	7	6	7	9
"sll1621"	1	0	40	24	27	24	20	39	43	56	69	51	69
"sll1623"	1	0	23	2	25	10	11	12	8	12	10	15	10
"sll1624"	1	0	43	17	19	25	21	19	32	26	26	28	28
"sll1625"	1	0	69	39	41	36	38	47	59	88	74	70	69
"sll1626"	1	0	51	65	57	49	62	52	101	87	97	103	92
"sll1628"	1	0	30	16	6	12	15	6	24	28	26	22	25
"sll1629"	1	0	63	45	31	38	49	22	37	53	44	31	45
"sll1630"	1	0	20	3	6	3	8	10	13	14	10	9	7
"sll1631"	1	0	14	1	4	5	7	2	12	6	11	6	6
"sll1632"	1	0	31	27	25	25	22	12	30	31	27	31	26
"sll1633"	1	0	33	10	12	9	10	9	33	28	33	34	25
"sll1634"	1	0	37	20	19	19	14	19	21	24	15	16	15
"sll1635"	1	0	41	13	10	21	12	16	19	24	26	23	18
"sll1636"	1	0	20	29	23	25	22	22	19	19	28	26	18
"sll1638"	1	0	19	21	11	16	12	14	29	37	30	30	25
"sll1639"	1	0	33	15	8	16	6	4	19	24	17	19	19
"sll1640"	1	0	36	13	25	25	18	12	23	22	19	17	30
"sll1641"	1	0	61	33	23	37	25	24	61	84	66	67	56
"sll1642"	1	0	29	17	14	21	8	12	18	20	21	12	12
"sll1643"	1	0	21	9	22	9	9	6	12	13	6	12	12
"sll1647"	1	0	16	7	10	6	9	4	8	9	10	11	11
"sll1651"	1	0	15	10	18	11	8	9	17	16	13	16	10
"sll1652"	1	0	18	9	10	9	13	11	16	12	18	9	18
"sll1653"	1	0	27	11	10	8	6	7	19	22	14	14	23
"sll1654"	1	0	19	12	11	14	11	11	29	30	30	28	22
"sll1655"	1	0	12	7	3	13	3	6	12	6	9	12	8
"sll1656"	1	0	18	5	6	6	7	10	10	9	13	13	12
"sll1658"	1	0	13	4	3	4	6	4	10	8	7	11	10
"sll1659"	1	0	35	5	7	9	7	5	30	21	38	34	30
"sll1660"	1	0	22	6	7	7	4	7	14	14	18	8	16
"sll1662"	1	0	27	7	5	7	7	3	13	14	15	23	24
"sll1663"	1	0	20	17	14	13	11	8	22	23	22	20	19
"sll1664"	1	0	34	10	10	11	7	4	18	19	23	20	21
"sll1665"	1	0	13	8	10	12	7	13	16	19	12	16	19
"sll1666"	1	0	9	1	1	2	1	0	5	2	8	10	6
"sll1667"	1	0	31	15	9	18	10	13	25	31	27	31	17
"sll1669"	1	0	16	4	5	2	0	6	6	8	11	10	5
"sll1670"	1	0	31	7	4	5	8	4	13	11	10	14	22
"sll1671"	1	0	9	7	10	14	11	18	1	14	12	6	6
"sll1672"	1	0	77	38	27	46	40	30	68	56	53	57	60
"sll1673"	1	0	53	41	29	38	32	37	34	44	34	43	38
"sll1675"	1	0	11	6	14	7	5	4	21	22	16	20	23
"sll1676"	1	0	43	21	20	28	29	14	22	28	36	23	23
"sll1677"	1	0	5	2	1	6	5	4	6	12	8	10	10
"sll1678"	1	0	7	2	4	5	2	5	3	3	5	3	6
"sll1679"	1	0	43	14	16	15	15	13	26	25	24	20	34
"sll1680"	1	0	28	20	13	21	17	18	35	41	30	31	22
"sll1681"	1	0	37	18	17	24	13	10	16	15	20	24	20
"sll1682"	1	0	37	12	12	13	15	10	20	16	16	23	14
"sll1683"	1	0	25	15	14	13	14	11	24	18	17	21	19
"sll1685"	1	0	48	18	20	17	28	9	37	31	32	30	52
"sll1686"	1	0	57	41	61	45	42	35	27	28	37	40	36
"sll1687"	1	0	130	79	53	94	75	54	76	104	94	96	77
"sll1688"	1	0	53	29	22	29	19	12	42	41	31	47	54
"sll1689"	1	0	57	18	23	21	22	15	24	26	34	29	34
"sll1691"	1	0	24	3	6	11	10	8	16	16	17	17	10
"sll1692"	1	0	24	10	9	2	5	2	11	12	13	25	17
"sll1693"	1	0	55	35	24	20	21	28	38	48	32	39	42
"sll1694"	1	0	22	20	5	13	20	44	37	32	41	38	29
"sll1695"	1	0	17	5	6	7	6	10	18	11	8	15	14
"sll1696"	1	0	38	12	18	7	11	10	21	30	21	21	22
"sll1697"	1	0	42	19	22	20	22	19	46	42	42	35	31
"sll1698"	1	0	7	1	2	2	1	2	3	2	5	1	3
"sll1699"	1	0	79	28	32	46	44	40	57	58	68	45	59
"sll1702"	1	0	21	14	7	6	13	18	9	4	19	12	11
"sll1703"	1	0	45	22	21	14	20	29	34	39	32	43	37
"sll1704"	1	0	22	6	6	11	7	6	6	10	11	7	6
"sll1708"	1	0	25	9	9	14	13	7	10	13	12	10	13
"sll1709"	1	0	27	24	20	15	15	28	19	18	18	18	18
"sll1710"	1	0	6	3	1	3	2	0	7	4	5	7	4
"sll1712"	1	0	27	20	18	17	19	42	87	93	102	78	70
"sll1713"	1	0	31	12	7	14	8	12	16	19	14	27	18
"sll1714"	1	0	24	17	15	15	28	12	16	11	19	11	29
"sll1715"	1	0	17	1	1	3	5	3	6	7	8	8	17
"sll1716"	1	0	5	0	1	1	1	0	2	3	3	3	4
"sll1717"	1	0	76	38	31	39	35	30	59	48	66	51	73
"sll1721"	1	0	37	31	28	20	19	30	38	32	29	42	38
"sll1722"	1	0	57	33	28	33	30	33	36	40	39	41	38
"sll1723"	1	0	44	11	16	8	15	8	18	20	23	15	23
"sll1724"	1	0	35	15	15	8	13	9	17	15	16	24	23
"sll1725"	1	0	56	22	22	13	22	12	23	23	22	25	24
"sll1726"	1	0	29	25	22	30	32	28	23	20	10	14	25
"sll1730"	1	0	26	11	11	15	13	17	16	14	13	14	19
"sll1732"	1	0	6	4	4	5	1	6	4	5	3	3	2
"sll1733"	1	0	15	31	23	17	18	16	12	14	22	13	19
"sll1734"	1	0	64	36	34	31	37	42	122	108	110	98	80
"sll1735"	1	0	7	3	4	3	2	2	7	4	2	5	4
"sll1736"	1	0	6	1	2	5	7	8	7	7	6	2	1
"sll1737"	1	0	5	8	9	11	6	9	7	12	14	15	15
"sll1738"	1	0	27	15	7	6	10	5	10	17	7	12	17
"sll1739"	1	0	67	36	41	37	38	38	43	40	48	43	44
"sll1740"	1	0	27	5	6	3	14	10	18	22	17	18	14
"sll1742"	1	0	42	28	25	21	22	11	51	47	55	59	54
"sll1743"	1	0	27	19	17	21	21	14	33	34	41	36	29
"sll1744"	1	0	58	29	26	37	37	31	53	58	52	62	51
"sll1745"	1	0	22	10	12	6	7	8	10	11	11	16	11
"sll1746"	1	0	27	28	21	18	28	19	65	74	70	90	87
"sll1747"	1	0	67	34	32	32	36	32	56	64	66	76	69
"sll1749"	1	0	11	0	1	1	2	7	2	3	1	5	3
"sll1750"	1	0	50	25	22	30	18	11	32	34	56	59	34
"sll1751"	1	0	5	0	1	1	0	0	0	0	1	1	2
"sll1752"	1	0	31	7	4	8	11	8	7	10	12	13	14
"sll1755"	1	0	14	2	3	1	2	3	9	5	17	7	11
"sll1757"	1	0	35	29	14	8	21	17	34	30	18	18	23
"sll1758"	1	0	37	8	18	16	11	13	21	22	18	17	19
"sll1760"	1	0	12	5	3	0	3	2	1	2	5	6	7
"sll1761"	1	0	42	25	21	21	26	27	40	28	41	30	31
"sll1762"	1	0	43	22	31	25	21	37	49	67	49	54	58
"sll1763"	1	0	25	16	12	12	15	6	14	14	17	14	19
"sll1764"	1	0	14	9	3	8	11	12	18	7	17	10	9
"sll1765"	1	0	15	11	7	5	8	14	34	33	35	31	24
"sll1766"	1	0	39	22	18	18	15	23	41	37	39	27	24
"sll1767"	1	0	26	18	7	18	7	18	34	22	21	34	19
"sll1768"	1	0	18	0	2	0	1	1	9	7	4	5	5
"sll1769"	1	0	17	11	10	5	7	9	20	28	26	23	23
"sll1770"	1	0	87	61	53	48	52	43	87	67	75	69	82
"sll1771"	1	0	42	20	17	23	16	38	57	64	51	56	41
"sll1772"	1	0	98	53	37	45	33	23	60	54	70	68	52
"sll1773"	1	0	13	5	9	4	5	5	6	12	8	5	4
"sll1774"	1	0	2	1	0	0	0	1	0	0	0	0	0
"sll1775"	1	0	81	39	26	46	44	31	82	69	60	60	77
"sll1776"	1	0	31	5	5	4	5	5	16	19	24	18	20
"sll1783"	1	0	19	2	9	6	11	5	8	10	14	11	6
"sll1784"	1	0	19	6	8	10	10	6	13	12	19	16	18
"sll1785"	1	0	36	20	18	16	28	25	53	68	60	69	70
"sll1786"	1	0	20	5	7	3	5	3	29	24	17	17	26
"sll1787"	1	0	164	83	80	81	84	92	139	132	162	149	177
"sll1789"	1	0	206	122	117	129	123	86	205	201	209	196	206
"sll1791"	1	0	5	1	0	0	0	0	2	0	3	0	1
"sll1792"	1	0	7	1	0	0	0	2	5	10	11	7	13
"sll1796"	1	0	14	4	9	5	6	10	19	20	30	20	11
"sll1797"	1	0	23	10	6	7	12	4	14	12	16	14	19
"sll1799"	1	0	41	26	41	41	41	27	40	50	43	43	45
"sll1800"	1	0	54	20	22	16	22	34	43	33	37	39	38
"sll1801"	1	0	23	11	9	9	10	8	25	19	21	25	19
"sll1802"	1	0	64	35	25	37	34	32	44	40	39	43	30
"sll1803"	1	0	21	6	4	6	13	4	10	14	11	15	16
"sll1804"	1	0	45	26	30	20	26	18	19	25	33	37	32
"sll1805"	1	0	25	5	13	15	12	12	12	21	15	16	15
"sll1806"	1	0	30	26	29	27	29	28	41	46	53	58	73
"sll1807"	1	0	32	20	18	18	20	11	20	20	23	28	24
"sll1808"	1	0	45	41	25	48	36	40	48	58	54	78	69
"sll1809"	1	0	34	11	25	21	27	23	47	34	39	39	38
"sll1810"	1	0	42	18	9	16	10	18	26	34	31	32	26
"sll1811"	1	0	22	13	11	9	13	11	15	16	11	11	15
"sll1812"	1	0	27	22	21	21	22	33	28	30	28	29	33
"sll1813"	1	0	27	58	52	41	42	38	53	62	74	59	53
"sll1814"	1	0	39	36	42	38	31	36	43	36	32	48	30
"sll1815"	1	0	24	5	11	11	11	8	21	32	24	27	30
