# Protein abundances computed from file 'C:\Users\timot\AppData\Local\Temp\knime_KNIME_project78896\fs-IDMer_0-71-78922\000\000\IDMerger_0\20170419_GM_Cyano_1000_R1_BC1_01_2485.idXML'
# Parameters (relevant only): top=0, average=sum
# Files/samples associated with abundance values below: 1: 'MS-GF+_2019-01-08T17:28:41', 2: 'MS-GF+_2019-01-08T18:10:00', 3: 'MS-GF+_2019-01-08T18:58:38', 4: 'MS-GF+_2019-01-08T19:48:14', 5: 'MS-GF+_2019-01-08T20:35:04', 6: 'MS-GF+_2019-01-08T22:04:53', 7: 'MS-GF+_2019-01-08T23:28:55', 8: 'MS-GF+_2019-01-09T00:55:37', 9: 'MS-GF+_2019-01-09T02:24:06', 10: 'MS-GF+_2019-01-09T03:41:04'
"protein"	"n_proteins"	"protein_score"	"n_peptides"	"abundance_1"	"abundance_2"	"abundance_3"	"abundance_4"	"abundance_5"	"abundance_6"	"abundance_7"	"abundance_8"	"abundance_9"	"abundance_10"
"ssl3573"	1	0	9	19	16	24	17	20	7	9	5	6	4
"ssl3580"	1	0	4	0	1	1	3	1	1	0	0	4	2
"ssl3615"	1	0	29	21	10	11	17	16	40	24	23	31	29
"ssl3649"	1	0	23	4	0	2	5	1	7	5	11	4	7
"ssl3692"	1	0	6	6	6	4	3	2	2	4	3	4	2
"ssl3712"	1	0	44	26	27	27	24	25	41	43	33	33	37
"ssl3719"	1	0	38	62	50	59	61	55	41	32	31	36	30
"ssl3769"	1	0	4	4	2	4	5	1	3	3	3	6	1
"ssl3803"	1	0	1	1	0	0	0	0	0	0	0	0	0
"ssl3829"	1	0	12	5	7	4	7	7	17	17	15	7	10
"ssl5001"	1	0	23	27	17	17	21	24	9	13	7	15	15
"ssl5008"	1	0	8	17	8	7	15	6	5	9	9	6	8
"ssl5015"	1	0	27	22	23	19	24	22	46	37	39	43	42
"ssl5025"	1	0	13	12	3	6	6	6	6	6	10	8	3
"ssl5027"	1	0	21	3	2	2	5	3	6	3	3	8	5
"ssl5031"	1	0	1	1	0	0	3	0	0	1	0	0	1
"ssl5039"	1	0	20	2	5	7	7	5	21	20	16	13	16
"ssl5045"	1	0	13	8	9	13	12	7	6	12	7	6	8
"ssl5064"	1	0	24	11	10	11	7	11	17	10	16	7	12
"ssl5065"	1	0	37	12	6	14	9	9	15	16	15	11	14
"ssl5068"	1	0	7	3	5	2	5	3	0	1	2	1	3
"ssl5070"	1	0	50	29	33	27	30	55	32	31	38	34	37
"ssl5091"	1	0	10	4	2	2	1	1	3	2	0	4	3
"ssl5095"	1	0	15	3	7	4	5	4	14	12	11	10	11
"ssl5096"	1	0	18	4	6	1	3	12	4	4	6	6	6
"ssl5098"	1	0	6	0	4	3	1	3	7	1	0	2	2
"ssl5099"	1	0	18	5	5	5	3	3	3	16	5	14	14
"ssl5100"	1	0	28	16	15	15	22	18	7	4	12	9	16
"ssl5103"	1	0	17	17	10	10	12	6	8	7	9	9	8
"ssl5108"	1	0	9	8	15	14	9	8	4	5	6	4	5
"ssl5113"	1	0	28	17	12	11	18	8	15	9	13	8	9
"ssl5114"	1	0	34	32	36	45	37	39	18	17	16	13	17
"ssl5125"	1	0	23	2	4	2	8	3	4	7	9	7	6
"ssl5129"	1	0	21	36	21	31	31	30	22	25	26	25	26
"ssl6035"	1	0	15	5	2	3	6	1	4	6	3	4	4
"ssl6061"	1	0	13	2	3	3	5	3	1	4	4	4	4
"ssl6092"	1	0	33	34	14	22	32	23	9	18	14	15	12
"ssl7004"	1	0	31	18	7	18	12	14	21	20	14	12	29
"ssl7007"	1	0	2	1	0	0	1	1	0	0	1	0	0
"ssl7019"	1	0	20	5	13	10	8	5	9	9	12	15	12
"ssl7020"	1	0	18	14	20	17	11	20	12	8	5	14	5
"ssl7021"	1	0	25	6	6	2	4	6	9	8	11	7	10
"ssl7022"	1	0	27	44	26	40	35	34	14	28	21	25	15
"ssl7038"	1	0	15	8	2	8	1	5	9	4	5	4	7
"ssl7039"	1	0	41	22	16	23	19	17	19	15	24	14	8
"ssl7042"	1	0	26	15	27	29	17	9	12	12	8	11	11
"ssl7045"	1	0	12	4	4	3	6	4	6	4	4	2	3
"ssl7046"	1	0	6	4	2	1	11	3	1	0	1	3	2
"ssl7051"	1	0	6	3	1	3	2	1	1	4	1	3	4
"ssl7053"	1	0	26	32	34	21	29	21	11	11	10	14	14
"ssl7074"	1	0	32	15	11	17	21	13	25	22	26	32	22
"ssl8003"	1	0	36	33	20	24	33	13	28	24	18	23	16
"ssl8005"	1	0	16	3	5	2	2	3	3	10	14	6	4
"ssl8008"	1	0	8	5	1	4	7	5	4	10	6	4	4
"ssl8010"	1	0	21	3	5	1	3	8	6	6	5	4	6
"ssl8024"	1	0	2	0	1	1	0	4	7	3	2	5	4
"ssl8028"	1	0	3	0	0	0	0	0	1	3	1	1	1
"ssl8039"	1	0	15	7	8	5	11	12	14	14	16	15	14
"ssl8041"	1	0	4	1	3	2	3	3	2	0	2	1	1
"ssl9001"	1	0	35	16	6	15	7	8	19	13	11	10	15
"ssr0102"	1	0	7	4	1	5	8	5	8	4	6	9	6
"ssr0109"	1	0	15	4	7	4	3	3	11	5	5	4	7
"ssr0256"	1	0	7	0	0	0	0	0	3	8	1	2	2
"ssr0330"	1	0	10	14	9	6	8	7	6	4	4	5	6
"ssr0332"	1	0	35	29	25	29	25	26	6	16	15	26	14
"ssr0335"	1	0	23	21	23	11	12	8	25	21	15	16	12
"ssr0390"	1	0	1	0	1	0	0	0	0	2	0	1	1
"ssr0482"	1	0	46	18	24	21	28	27	29	22	24	23	23
"ssr0511"	1	0	4	1	2	1	2	5	2	3	4	3	3
"ssr0515"	1	0	12	17	23	19	12	19	12	11	24	10	22
"ssr0550"	1	0	3	1	0	0	1	0	1	2	1	0	1
"ssr0657"	1	0	8	4	3	5	5	5	3	3	3	5	3
"ssr0663"	1	0	13	10	5	6	6	2	1	11	9	3	5
"ssr0680"	1	0	46	28	22	28	26	35	27	28	24	21	18
"ssr0692"	1	0	17	5	10	12	8	4	10	7	8	9	9
"ssr0693"	1	0	14	3	6	10	6	5	15	7	14	9	12
"ssr0706"	1	0	5	1	0	1	0	1	2	0	1	1	4
"ssr0755"	1	0	9	2	2	6	4	6	2	3	2	4	2
"ssr0756"	1	0	8	4	1	2	3	0	1	2	7	7	3
"ssr0757"	1	0	25	20	11	10	19	29	28	21	24	24	25
"ssr0759"	1	0	44	38	28	25	31	31	17	26	18	16	22
"ssr0761"	1	0	11	10	8	12	6	9	8	10	8	11	6
"ssr0817"	1	0	21	4	3	4	5	4	6	7	3	6	2
"ssr0854"	1	0	17	34	20	24	23	22	21	19	19	18	18
"ssr0871"	1	0	2	0	0	0	0	0	3	0	0	1	1
"ssr1038"	1	0	8	18	14	16	17	23	8	12	11	9	12
"ssr1041"	1	0	3	2	1	1	3	1	1	1	1	4	3
"ssr1049"	1	0	16	12	4	3	3	8	3	6	6	9	11
"ssr1114"	1	0	23	22	16	18	27	22	17	19	21	14	21
"ssr1155"	1	0	5	2	2	2	2	3	3	4	5	7	5
"ssr1169"	1	0	2	0	1	0	0	0	0	0	0	0	1
"ssr1175"	1	0	3	0	0	0	1	1	1	1	0	4	2
"ssr1176"	1	0	2	0	0	0	0	0	3	3	1	1	2
"ssr1238"	1	0	54	56	63	74	49	42	31	28	24	29	39
"ssr1251"	1	0	20	28	26	29	29	23	44	48	29	43	33
"ssr1256"	1	0	11	15	7	11	19	12	22	16	16	16	11
"ssr1258"	1	0	10	4	4	4	8	5	10	5	12	23	13
"ssr1260"	1	0	45	16	20	26	18	23	21	29	30	31	24
"ssr1274"	1	0	15	3	2	0	4	2	6	5	6	9	3
"ssr1375"	1	0	3	0	0	0	1	0	1	1	2	1	1
"ssr1386"	1	0	4	4	3	6	2	2	2	2	1	1	1
"ssr1391"	1	0	9	4	2	3	3	1	5	5	9	11	4
"ssr1398"	1	0	61	59	32	33	41	40	41	34	33	45	44
"ssr1399"	1	0	54	48	42	45	46	33	51	41	43	47	59
"ssr1407"	1	0	8	5	4	3	4	7	2	2	1	5	2
"ssr1425"	1	0	5	19	24	29	21	34	29	23	21	21	13
"ssr1473"	1	0	27	9	12	18	9	16	10	12	13	15	12
"ssr1480"	1	0	29	20	21	33	29	22	104	101	155	126	75
"ssr1499"	1	0	12	4	5	4	4	2	3	0	4	5	6
"ssr1513"	1	0	9	1	3	0	0	5	1	2	2	1	4
"ssr1527"	1	0	13	4	3	3	5	2	3	3	0	8	2
"ssr1528"	1	0	25	32	23	30	34	20	50	51	40	35	26
"ssr1552"	1	0	26	16	8	11	9	17	13	18	16	15	5
"ssr1558"	1	0	5	0	1	6	1	1	5	3	2	1	2
"ssr1562"	1	0	16	25	16	26	21	23	32	25	23	33	33
"ssr1600"	1	0	14	2	4	4	5	6	10	15	9	13	10
"ssr1604"	1	0	52	37	24	37	47	18	23	26	24	21	26
"ssr1698"	1	0	10	7	6	9	4	9	9	7	7	4	4
"ssr1720"	1	0	9	0	0	1	1	4	5	3	2	5	5
"ssr1736"	1	0	35	12	13	12	10	14	11	11	10	11	12
"ssr1765"	1	0	12	4	7	1	4	5	7	12	10	8	4
"ssr1766"	1	0	43	17	31	27	22	19	15	14	11	20	12
"ssr1768"	1	0	5	0	0	0	1	0	1	6	1	1	5
"ssr1789"	1	0	8	10	5	12	5	6	4	6	6	4	8
"ssr1853"	1	0	24	22	20	19	16	14	20	24	23	26	25
"ssr1951"	1	0	12	3	5	5	7	7	8	4	7	9	6
"ssr1966"	1	0	4	5	6	7	3	2	2	3	3	9	5
"ssr2009"	1	0	41	32	23	26	26	23	22	14	20	21	22
"ssr2016"	1	0	25	10	8	9	6	5	13	11	10	15	11
"ssr2047"	1	0	29	21	22	21	22	21	25	24	26	21	26
"ssr2049"	1	0	25	27	17	23	15	20	26	20	21	15	16
"ssr2060"	1	0	8	3	3	7	2	4	1	5	1	4	2
"ssr2061"	1	0	26	11	30	26	22	15	75	78	66	52	41
"ssr2062"	1	0	19	27	27	27	24	29	30	28	32	35	33
"ssr2066"	1	0	30	17	11	18	35	19	17	11	11	12	14
"ssr2067"	1	0	1	0	0	0	0	0	0	0	0	0	1
"ssr2078"	1	0	6	0	0	0	1	1	2	2	2	2	2
"ssr2087"	1	0	7	2	3	3	3	2	1	1	0	1	2
"ssr2130"	1	0	6	0	0	1	1	1	1	1	0	1	3
"ssr2142"	1	0	3	0	0	1	0	0	0	0	1	1	0
"ssr2153"	1	0	9	4	3	3	4	8	6	5	7	5	5
"ssr2194"	1	0	4	3	3	7	3	3	5	4	7	0	1
"ssr2201"	1	0	13	13	9	16	9	15	2	10	5	9	10
"ssr2227"	1	0	53	54	40	50	56	55	29	46	42	33	33
"ssr2254"	1	0	35	38	30	25	33	17	21	13	18	15	24
"ssr2317"	1	0	14	5	12	10	5	5	7	5	7	4	4
"ssr2318"	1	0	14	3	1	3	3	5	4	4	5	0	5
"ssr2333"	1	0	10	2	0	5	4	3	7	7	2	6	3
"ssr2340"	1	0	6	2	4	3	2	4	5	4	6	8	9
"ssr2377"	1	0	3	2	2	0	1	0	0	3	2	1	3
"ssr2406"	1	0	6	6	3	0	4	2	1	1	4	3	0
"ssr2422"	1	0	14	19	17	24	13	28	17	10	14	14	11
"ssr2439"	1	0	6	4	0	2	2	3	6	5	2	3	6
"ssr2549"	1	0	3	1	0	0	1	1	0	1	1	0	2
"ssr2551"	1	0	18	14	7	11	6	12	16	15	6	16	16
"ssr2553"	1	0	11	17	13	13	13	28	3	2	2	5	4
"ssr2554"	1	0	40	20	21	23	26	17	35	41	42	31	39
"ssr2595"	1	0	7	6	1	5	7	5	2	2	6	2	1
"ssr2615"	1	0	19	14	5	11	7	15	12	10	11	10	8
"ssr2699"	1	0	10	4	5	2	5	2	7	9	8	11	15
"ssr2708"	1	0	5	6	5	4	3	2	12	14	10	9	11
"ssr2710"	1	0	9	7	6	3	9	13	5	2	0	4	2
"ssr2711"	1	0	11	4	6	12	6	6	6	4	10	5	8
"ssr2723"	1	0	7	0	3	2	2	3	6	7	1	5	4
"ssr2754"	1	0	5	3	0	0	1	0	2	2	1	1	0
"ssr2755"	1	0	34	12	15	12	18	26	10	16	14	20	19
"ssr2781"	1	0	8	1	1	3	2	1	2	4	4	3	4
"ssr2784"	1	0	7	5	7	7	3	2	1	0	3	2	1
"ssr2787"	1	0	39	20	23	28	26	27	33	31	23	23	29
"ssr2799"	1	0	39	33	42	48	46	24	25	25	24	44	28
"ssr2802"	1	0	5	0	1	3	1	3	5	4	6	0	0
"ssr2803"	1	0	30	14	23	24	24	31	22	23	18	11	18
"ssr2806"	1	0	5	1	2	0	1	2	0	3	0	0	1
"ssr2831"	1	0	15	15	22	17	20	16	18	15	27	20	20
"ssr2843"	1	0	33	28	19	25	30	21	33	29	30	29	30
"ssr2848"	1	0	35	15	17	18	18	22	21	23	17	19	19
"ssr2857"	1	0	5	2	4	2	3	1	15	8	9	9	4
"ssr2898"	1	0	15	3	2	3	2	3	7	6	6	5	5
"ssr2899"	1	0	4	3	0	3	2	2	3	3	1	0	6
"ssr2912"	1	0	8	4	5	4	3	3	4	3	3	4	7
"ssr2962"	1	0	8	9	6	8	5	9	3	4	7	10	7
"ssr2972"	1	0	14	7	8	14	10	9	7	12	7	9	8
"ssr2975"	1	0	50	14	11	17	14	20	17	15	20	16	19
"ssr2998"	1	0	32	10	11	18	13	13	30	23	31	32	26
"ssr3000"	1	0	9	6	7	4	4	11	14	12	13	14	9
"ssr3122"	1	0	5	10	10	12	21	9	9	10	15	12	13
"ssr3129"	1	0	15	44	22	50	45	30	24	25	24	29	41
"ssr3154"	1	0	27	8	6	12	7	9	19	25	23	23	17
"ssr3159"	1	0	23	16	9	16	13	10	16	12	17	13	16
"ssr3184"	1	0	1	0	0	0	0	0	0	0	0	1	0
"ssr3188"	1	0	11	10	6	8	11	9	19	15	14	9	12
"ssr3189"	1	0	37	26	21	34	19	26	15	8	14	12	6
"ssr3300"	1	0	4	1	1	1	1	0	0	0	0	0	0
"ssr3304"	1	0	18	8	5	6	8	6	17	16	14	10	11
"ssr3307"	1	0	5	3	3	3	7	0	2	3	1	3	3
"ssr3341"	1	0	14	8	14	13	10	9	17	16	13	17	22
"ssr3383"	1	0	37	34	52	33	43	51	52	77	74	99	97
"ssr3402"	1	0	7	20	13	14	23	10	11	16	11	13	14
"ssr3409"	1	0	8	3	7	1	3	1	1	2	1	4	3
"ssr3410"	1	0	4	0	1	0	0	0	2	2	3	0	0
"ssr3451"	1	0	4	4	6	6	4	3	12	12	11	10	14
"ssr3452"	1	0	20	13	8	4	10	4	11	6	8	6	5
"ssr3465"	1	0	6	5	6	4	6	4	2	4	4	4	3
"ssr3467"	1	0	10	13	7	7	13	7	7	9	12	7	9
"ssr3532"	1	0	18	13	9	14	20	13	8	13	16	16	13
"ssr3550"	1	0	15	4	8	6	6	4	23	12	18	14	16
"ssr3570"	1	0	24	23	28	17	16	18	12	11	17	10	12
"ssr3571"	1	0	13	15	19	15	18	11	9	6	8	9	8
"ssr3572"	1	0	39	24	17	23	17	19	23	22	18	21	19
"ssr3588"	1	0	2	1	0	0	0	0	2	4	1	1	3
"ssr3589"	1	0	14	2	5	4	5	7	9	9	4	4	1
"ssr5009"	1	0	20	12	5	16	11	10	8	9	9	4	13
"ssr5011"	1	0	22	26	39	40	26	13	5	11	9	4	8
"ssr5019"	1	0	12	1	1	3	5	5	10	5	10	6	5
"ssr5020"	1	0	66	33	15	22	18	22	26	18	12	11	22
"ssr5092"	1	0	9	0	1	2	2	0	1	4	2	2	2
"ssr5106"	1	0	18	4	7	8	7	4	1	4	9	5	2
"ssr5117"	1	0	27	30	30	26	36	37	13	12	12	20	16
"ssr5120"	1	0	12	15	7	14	7	5	7	9	9	7	6
"ssr6002"	1	0	7	0	2	0	0	3	5	1	5	3	9
"ssr6003"	1	0	5	1	1	4	2	1	3	1	1	1	0
"ssr6030"	1	0	2	0	5	0	0	2	1	0	2	1	0
"ssr6032"	1	0	6	4	2	4	9	2	3	2	1	1	0
"ssr6046"	1	0	6	0	2	3	1	1	0	0	1	3	2
"ssr6048"	1	0	16	23	17	13	12	28	27	22	45	31	21
"ssr6062"	1	0	3	0	0	0	1	0	2	2	1	2	2
"ssr6089"	1	0	4	0	0	1	0	0	2	0	2	0	1
"ssr6099"	1	0	32	27	36	38	31	35	22	24	29	22	24
"ssr7017"	1	0	23	7	11	6	15	22	8	7	10	4	9
"ssr7035"	1	0	7	1	0	0	2	0	3	4	4	1	2
"ssr7036"	1	0	13	4	4	6	1	2	4	3	7	4	4
"ssr7040"	1	0	6	3	6	6	6	4	2	1	3	2	2
"ssr7072"	1	0	50	23	21	31	26	34	43	42	40	50	33
"ssr7079"	1	0	23	23	20	19	13	20	7	8	5	10	8
"ssr7084"	1	0	16	4	4	8	5	6	14	8	5	17	19
"ssr7093"	1	0	35	26	26	26	32	25	20	28	25	29	31
"ssr8013"	1	0	13	17	16	12	17	12	5	6	5	6	7
"ssr8047"	1	0	14	6	6	2	7	3	9	3	6	5	7
"ssr9004"	1	0	26	8	7	10	10	8	5	4	7	7	6
"ssr9005"	1	0	8	4	1	5	6	2	2	1	2	3	2
"ssr9202"	1	0	13	9	9	7	5	0	8	11	9	7	11
